playerId,gameweek,name,minutes-played,team,opponent,clean-sheet,goals-scored,assists,yellow-cards,red-cards,bonus,total
114,1,Bolasie,90,CRY,ARS,0,0,0,0,0,0,2
116,1,Jedinak,90,CRY,ARS,0,0,0,0,0,0,2
119,1,Puncheon,88,CRY,ARS,0,0,1,0,1,0,2
121,1,O'Keefe,1,CRY,ARS,0,0,0,0,0,0,1
125,1,Ledley,90,CRY,ARS,0,0,0,0,0,0,2
267,1,Mata,90,MUN,SWA,0,0,0,0,0,0,2
268,1,Fellaini,24,MUN,SWA,0,0,0,0,0,0,1
270,1,Nani,45,MUN,SWA,0,0,0,0,0,0,1
273,1,Fletcher,90,MUN,SWA,0,0,0,0,0,0,2
275,1,Young,90,MUN,SWA,0,0,0,1,0,0,1
278,1,Lingard,23,MUN,SWA,0,0,0,0,0,0,1
279,1,Januzaj,67,MUN,SWA,0,0,0,0,0,0,2
281,1,Herrera,66,MUN,SWA,0,0,0,0,0,0,2
187,1,Drinkwater,38,LEI,EVE,0,0,0,0,0,0,1
188,1,Hammond,52,LEI,EVE,0,0,0,0,0,0,1
190,1,Mahrez,90,LEI,EVE,0,0,0,0,0,0,2
191,1,Knockaert,63,LEI,EVE,0,0,0,0,0,0,2
192,1,King,90,LEI,EVE,0,0,1,0,0,2,7
325,1,Traore,90,QPR,HUL,0,0,0,0,0,0,2
326,1,Faurlin,68,QPR,HUL,0,0,0,0,0,0,2
328,1,Barton,90,QPR,HUL,0,0,0,0,0,0,2
331,1,Hoilett,22,QPR,HUL,0,0,0,0,0,0,1
333,1,Phillips,23,QPR,HUL,0,0,0,0,0,0,1
552,1,Mutch,90,QPR,HUL,0,0,0,0,0,0,2
407,1,Ireland,90,STK,AVL,0,0,0,0,0,0,2
408,1,Adam,9,STK,AVL,0,0,0,0,0,0,1
409,1,Whelan,81,STK,AVL,0,0,0,0,0,0,2
412,1,N'Zonzi,90,STK,AVL,0,0,0,0,0,0,2
417,1,Arnautovic,90,STK,AVL,0,0,0,0,0,0,2
486,1,Sessegnon,7,WBA,SUN,0,0,0,0,0,0,1
488,1,Dorrans,83,WBA,SUN,0,0,0,1,0,0,1
489,1,Gardner,83,WBA,SUN,0,0,1,0,0,1,6
491,1,Mulumbu,90,WBA,SUN,0,0,0,0,0,0,2
492,1,Brunt,76,WBA,SUN,0,0,0,0,0,0,2
493,1,Yacob,7,WBA,SUN,0,0,0,0,0,0,1
507,1,Downing,90,WHU,TOT,0,0,0,0,0,0,2
508,1,Noble,90,WHU,TOT,0,0,0,0,0,0,0
510,1,Nolan,90,WHU,TOT,0,0,0,0,0,0,2
511,1,Diamé,23,WHU,TOT,0,0,0,0,0,0,1
514,1,Kouyaté,90,WHU,TOT,0,0,0,1,0,0,1
10,1,Wilshere,68,ARS,CRY,0,0,0,0,0,0,2
12,1,Ramsey,90,ARS,CRY,0,1,0,0,0,3,10
14,1,Arteta,90,ARS,CRY,0,0,0,0,0,1,3
15,1,Chamberlain,22,ARS,CRY,0,0,0,0,0,0,1
16,1,Cazorla,90,ARS,CRY,0,0,0,1,0,0,1
23,1,Sánchez,90,ARS,CRY,0,0,1,0,0,0,5
349,1,Schneiderlin,90,SOU,LIV,0,0,0,1,0,0,1
350,1,Davis,81,SOU,LIV,0,0,0,1,0,0,1
351,1,Ward-Prowse,90,SOU,LIV,0,0,0,0,0,0,2
353,1,Wanyama,90,SOU,LIV,0,0,0,0,0,0,2
354,1,Isgrove,9,SOU,LIV,0,0,0,0,0,0,1
356,1,Tadic,73,SOU,LIV,0,0,1,0,0,0,5
244,1,Nasri,77,MCI,NEW,1,0,0,0,0,0,3
245,1,Silva,90,MCI,NEW,1,1,0,1,0,2,9
246,1,Yaya Touré,90,MCI,NEW,1,0,0,0,0,0,3
247,1,Milner,13,MCI,NEW,0,0,0,0,0,0,1
250,1,Fernandinho,18,MCI,NEW,0,0,0,0,0,0,1
252,1,Fernando,90,MCI,NEW,1,0,0,1,0,0,2
87,1,Mikel,9,CHE,BUR,0,0,0,0,0,0,1
89,1,Hazard,83,CHE,BUR,0,0,0,0,0,0,2
90,1,Oscar,81,CHE,BUR,0,0,0,0,0,0,2
91,1,Schürrle,77,CHE,BUR,0,1,0,0,0,1,8
94,1,Willian,13,CHE,BUR,0,0,0,0,0,0,1
95,1,Matic,90,CHE,BUR,0,0,0,0,0,0,2
100,1,Fàbregas,90,CHE,BUR,0,0,2,0,0,3,11
66,1,Marney,90,BUR,CHE,0,0,0,0,0,0,2
67,1,Jones,90,BUR,CHE,0,0,0,0,0,0,2
69,1,Arfield,90,BUR,CHE,0,1,0,0,0,0,7
70,1,Kightly,21,BUR,CHE,0,0,0,0,0,0,1
71,1,Taylor,69,BUR,CHE,0,0,1,0,0,0,5
214,1,Gerrard,90,LIV,SOU,0,0,0,0,0,0,2
215,1,Lucas,62,LIV,SOU,0,0,0,0,0,0,2
216,1,Henderson,90,LIV,SOU,0,0,1,0,0,0,5
217,1,Sterling,90,LIV,SOU,0,1,1,0,0,3,13
218,1,Allen,28,LIV,SOU,0,0,0,0,0,0,1
219,1,Coutinho,75,LIV,SOU,0,0,0,0,0,0,2
300,1,Obertan,28,NEW,MCI,0,0,0,0,0,0,1
307,1,Anita,62,NEW,MCI,0,0,0,0,0,0,2
308,1,Sissoko,90,NEW,MCI,0,0,0,0,0,0,2
309,1,Colback,90,NEW,MCI,0,0,0,0,0,0,2
311,1,Gouffran,73,NEW,MCI,0,0,0,0,0,0,2
525,1,Cabella,90,NEW,MCI,0,0,0,0,0,0,2
563,1,Aarons,17,NEW,MCI,0,0,0,0,0,0,1
307,2,Anita,69,NEW,AVL,1,0,0,0,0,0,3
308,2,Sissoko,90,NEW,AVL,1,0,0,0,0,0,3
309,2,Colback,90,NEW,AVL,1,0,0,0,0,0,3
311,2,Gouffran,90,NEW,AVL,1,0,0,0,0,0,3
313,2,de Jong,21,NEW,AVL,0,0,0,0,0,0,1
525,2,Cabella,90,NEW,AVL,1,0,0,0,0,0,3
188,2,Hammond,72,LEI,CHE,0,0,0,1,0,0,1
190,2,Mahrez,67,LEI,CHE,0,0,0,0,0,0,2
192,2,King,90,LEI,CHE,0,0,0,0,0,0,2
193,2,Taylor-Fletcher,18,LEI,CHE,0,0,0,0,0,0,1
194,2,Albrighton,23,LEI,CHE,0,0,0,0,0,0,1
507,2,Downing,89,WHU,CRY,0,1,0,0,0,3,10
508,2,Noble,90,WHU,CRY,0,0,1,0,0,0,5
511,2,Diamé,1,WHU,CRY,0,0,0,0,0,0,1
514,2,Kouyaté,90,WHU,CRY,0,0,1,0,0,0,5
515,2,Poyet,8,WHU,CRY,0,0,0,0,0,0,1
486,2,Sessegnon,2,WBA,SOU,0,0,0,0,0,0,1
488,2,Dorrans,90,WBA,SOU,1,0,0,0,0,0,3
489,2,Gardner,90,WBA,SOU,1,0,0,1,0,0,2
491,2,Mulumbu,90,WBA,SOU,1,0,0,0,0,0,3
492,2,Brunt,90,WBA,SOU,1,0,0,1,0,0,2
66,2,Marney,90,BUR,SWA,0,0,0,0,0,0,2
67,2,Jones,90,BUR,SWA,0,0,0,0,0,0,2
68,2,Wallace,19,BUR,SWA,0,0,0,0,0,0,1
69,2,Arfield,90,BUR,SWA,0,0,0,0,0,0,2
71,2,Taylor,71,BUR,SWA,0,0,0,0,0,0,2
10,2,Wilshere,73,ARS,EVE,0,0,0,1,0,0,1
12,2,Ramsey,90,ARS,EVE,0,1,0,0,0,2,9
15,2,Chamberlain,73,ARS,EVE,0,0,0,0,0,0,2
16,2,Cazorla,17,ARS,EVE,0,0,1,0,0,0,4
20,2,Flamini,90,ARS,EVE,0,0,0,1,0,0,1
21,2,Özil,90,ARS,EVE,0,0,0,0,0,0,2
23,2,Sánchez,45,ARS,EVE,0,0,0,0,0,0,1
40,2,Delph,90,AVL,NEW,1,0,0,0,0,0,3
41,2,N'Zogbia,61,AVL,NEW,1,0,0,1,0,0,2
44,2,Westwood,90,AVL,NEW,1,0,0,0,0,0,3
51,2,Richardson,75,AVL,NEW,1,0,0,0,0,0,3
581,2,Sánchez,29,AVL,NEW,0,0,0,1,0,0,0
86,2,Ramires,27,CHE,LEI,0,0,0,0,0,0,1
89,2,Hazard,90,CHE,LEI,1,1,0,0,0,1,9
90,2,Oscar,69,CHE,LEI,1,0,0,0,0,0,3
91,2,Schürrle,63,CHE,LEI,1,0,0,0,0,0,3
94,2,Willian,21,CHE,LEI,0,0,0,0,0,0,1
95,2,Matic,90,CHE,LEI,1,0,0,0,0,0,3
100,2,Fàbregas,90,CHE,LEI,1,0,1,0,0,0,6
113,2,Bannan,70,CRY,WHU,0,0,0,0,0,0,2
114,2,Bolasie,90,CRY,WHU,0,0,0,0,0,0,2
116,2,Jedinak,90,CRY,WHU,0,0,1,1,0,0,4
117,2,Williams,20,CRY,WHU,0,0,0,0,0,0,1
121,2,O'Keefe,82,CRY,WHU,0,0,0,0,0,0,2
348,2,Cork,13,SOU,WBA,0,0,0,0,0,0,1
349,2,Schneiderlin,90,SOU,WBA,1,0,0,0,0,0,3
350,2,Davis,45,SOU,WBA,0,0,0,0,0,0,1
351,2,Ward-Prowse,77,SOU,WBA,1,0,0,0,0,0,3
353,2,Wanyama,90,SOU,WBA,1,0,0,0,0,0,3
356,2,Tadic,90,SOU,WBA,1,0,0,0,0,0,3
381,2,Sigurdsson,90,SWA,BUR,1,0,1,1,0,0,5
460,2,Routledge,89,SWA,BUR,1,0,0,0,0,0,3
461,2,Dyer,65,SWA,BUR,1,1,0,0,0,2,10
465,2,Shelvey,90,SWA,BUR,1,0,0,1,0,0,2
471,2,Ki Sung-Yueng,90,SWA,BUR,1,0,0,0,0,0,3
537,2,Montero,25,SWA,BUR,0,0,0,0,0,0,1
143,2,Osman,81,EVE,ARS,0,0,0,0,0,0,2
146,2,Pienaar,9,EVE,ARS,0,0,0,0,0,0,1
147,2,Mirallas,84,EVE,ARS,0,0,0,0,0,0,2
148,2,McCarthy,90,EVE,ARS,0,0,0,0,0,0,2
149,2,McGeady,15,EVE,ARS,0,0,0,0,0,0,1
151,2,Barry,90,EVE,ARS,0,0,1,0,0,0,5
567,2,Atsu,6,EVE,ARS,0,0,0,0,0,0,1
408,2,Adam,26,STK,HUL,0,0,0,0,0,0,1
409,2,Whelan,40,STK,HUL,0,0,0,0,0,0,1
412,2,N'Zonzi,90,STK,HUL,0,0,0,0,0,0,2
416,2,Sidwell,64,STK,HUL,0,0,0,0,0,0,2
417,2,Arnautovic,54,STK,HUL,0,0,0,0,0,0,1
418,2,Odemwingie,90,STK,HUL,0,0,0,0,0,0,2
325,2,Traore,90,QPR,TOT,0,0,0,0,0,0,2
326,2,Faurlin,23,QPR,TOT,0,0,0,0,0,0,1
328,2,Barton,90,QPR,TOT,0,0,0,0,0,0,2
333,2,Phillips,73,QPR,TOT,0,0,0,0,0,0,2
552,2,Mutch,90,QPR,TOT,0,0,0,0,0,0,2
583,2,Fer,67,QPR,TOT,0,0,0,1,0,0,1
267,2,Mata,90,MUN,SUN,0,1,0,0,0,3,10
269,2,Valencia,90,MUN,SUN,0,0,1,0,0,2,7
273,2,Fletcher,62,MUN,SUN,0,0,0,0,0,0,2
274,2,Cleverley,90,MUN,SUN,0,0,0,1,0,0,1
275,2,Young,90,MUN,SUN,0,0,0,1,0,0,1
279,2,Januzaj,28,MUN,SUN,0,0,0,0,0,0,1
164,2,Quinn,75,HUL,STK,1,0,0,0,0,0,3
166,2,Meyler,15,HUL,STK,0,0,0,0,0,0,1
167,2,Elmohamady,90,HUL,STK,0,0,0,0,0,0,2
168,2,Boyd,10,HUL,STK,0,0,0,0,0,0,1
169,2,Huddlestone,90,HUL,STK,0,0,1,0,0,1,6
170,2,Livermore,90,HUL,STK,0,0,0,0,0,0,2
172,2,Ince,55,HUL,STK,0,0,0,0,0,0,1
376,2,Dembélé,32,TOT,QPR,0,0,0,0,0,0,1
384,2,Chadli,68,TOT,QPR,1,2,0,0,0,2,15
385,2,Capoue,90,TOT,QPR,1,0,0,0,0,0,3
386,2,Lamela,90,TOT,QPR,1,0,2,0,0,0,9
387,2,Eriksen,90,TOT,QPR,1,0,0,0,0,0,3
388,2,Bentaleb,58,TOT,QPR,0,0,0,0,0,0,1
243,2,Rodwell,62,SUN,MUN,0,1,0,0,0,1,8
430,2,Cattermole,90,SUN,MUN,0,0,0,0,0,0,2
431,2,Larsson,90,SUN,MUN,0,0,1,0,0,0,5
437,2,Bridcutt,12,SUN,MUN,0,0,0,0,0,0,1
439,2,Gómez,28,SUN,MUN,0,0,0,0,0,0,1
568,2,Buckley,78,SUN,MUN,0,0,0,0,0,0,2
214,2,Gerrard,90,LIV,MCI,0,0,0,0,0,2,4
216,2,Henderson,90,LIV,MCI,0,0,0,0,0,0,2
217,2,Sterling,78,LIV,MCI,0,0,0,0,0,0,2
218,2,Allen,74,LIV,MCI,0,0,0,0,0,0,2
219,2,Coutinho,59,LIV,MCI,0,0,0,0,0,0,1
225,2,Can,16,LIV,MCI,0,0,0,1,0,0,0
524,2,Markovic,31,LIV,MCI,0,0,0,0,0,0,1
244,2,Nasri,90,MCI,LIV,0,0,1,0,0,1,6
245,2,Silva,64,MCI,LIV,1,0,0,0,0,0,3
246,2,Yaya Touré,90,MCI,LIV,0,0,0,1,0,0,1
249,2,Navas,26,MCI,LIV,0,0,1,0,0,0,4
250,2,Fernandinho,11,MCI,LIV,0,0,0,0,0,0,1
252,2,Fernando,90,MCI,LIV,0,0,0,0,0,0,2
267,3,Mata,86,MUN,BUR,1,0,0,0,0,0,3
269,3,Valencia,90,MUN,BUR,1,0,0,0,0,0,3
271,3,Anderson,21,MUN,BUR,0,0,0,0,0,0,1
273,3,Fletcher,90,MUN,BUR,1,0,0,1,0,0,2
275,3,Young,90,MUN,BUR,1,0,0,0,0,0,3
279,3,Januzaj,4,MUN,BUR,0,0,0,0,0,0,1
588,3,Di María,69,MUN,BUR,1,0,0,0,0,0,3
99,3,Moses,79,STK,MCI,1,0,0,0,0,0,3
408,3,Adam,26,STK,MCI,0,0,0,0,0,0,1
409,3,Whelan,90,STK,MCI,1,0,0,0,0,0,3
411,3,Walters,45,STK,MCI,0,0,0,0,0,0,1
412,3,N'Zonzi,90,STK,MCI,1,0,0,0,0,0,3
418,3,Odemwingie,19,STK,MCI,0,0,0,0,0,0,1
114,3,Bolasie,82,CRY,NEW,0,0,1,0,0,0,5
116,3,Jedinak,90,CRY,NEW,0,0,0,0,0,0,2
119,3,Puncheon,90,CRY,NEW,0,1,0,0,0,3,10
280,3,Zaha,21,CRY,NEW,0,1,0,0,0,0,6
243,3,Rodwell,68,SUN,QPR,0,0,0,0,0,0,2
429,3,Johnson,90,SUN,QPR,0,0,0,0,0,0,2
430,3,Cattermole,90,SUN,QPR,0,0,0,1,0,0,1
431,3,Larsson,90,SUN,QPR,0,0,0,0,0,0,2
434,3,Giaccherini,22,SUN,QPR,0,0,0,1,0,0,0
568,3,Buckley,22,SUN,QPR,0,0,0,0,0,0,1
486,3,Sessegnon,45,WBA,SWA,0,0,0,0,0,0,1
488,3,Dorrans,45,WBA,SWA,0,0,0,1,0,0,0
489,3,Gardner,90,WBA,SWA,0,0,0,1,0,0,1
490,3,Morrison,19,WBA,SWA,0,0,0,0,0,0,1
491,3,Mulumbu,90,WBA,SWA,0,0,0,0,0,0,2
492,3,Brunt,71,WBA,SWA,0,0,0,0,0,0,2
348,3,Cork,20,SOU,WHU,0,0,0,0,0,0,1
349,3,Schneiderlin,90,SOU,WHU,0,2,0,0,0,3,15
350,3,Davis,90,SOU,WHU,0,0,0,0,0,0,2
351,3,Ward-Prowse,70,SOU,WHU,0,0,1,0,0,0,5
352,3,Ramírez,25,SOU,WHU,0,0,0,0,0,0,1
356,3,Tadic,90,SOU,WHU,0,0,0,0,0,0,2
86,3,Ramires,90,CHE,EVE,0,1,2,1,0,1,13
87,3,Mikel,16,CHE,EVE,0,0,1,0,0,0,4
89,3,Hazard,82,CHE,EVE,0,0,1,0,0,0,5
94,3,Willian,74,CHE,EVE,0,0,0,0,0,0,2
95,3,Matic,90,CHE,EVE,0,1,1,0,0,2,12
100,3,Fàbregas,88,CHE,EVE,0,0,1,1,0,0,4
164,3,Quinn,90,HUL,AVL,0,0,1,1,0,0,4
165,3,Brady,34,HUL,AVL,0,0,0,0,0,0,1
167,3,Elmohamady,90,HUL,AVL,0,0,0,1,0,0,1
169,3,Huddlestone,70,HUL,AVL,0,0,0,0,0,0,2
170,3,Livermore,90,HUL,AVL,0,0,0,0,0,0,2
171,3,Aluko,20,HUL,AVL,0,0,0,0,0,0,1
172,3,Ince,56,HUL,AVL,0,0,0,0,0,0,1
214,3,Gerrard,90,LIV,TOT,1,1,0,0,0,3,11
216,3,Henderson,90,LIV,TOT,1,0,1,0,0,1,7
217,3,Sterling,85,LIV,TOT,1,1,0,1,0,0,7
218,3,Allen,60,LIV,TOT,1,0,1,1,0,0,5
225,3,Can,30,LIV,TOT,0,0,0,0,0,0,1
524,3,Markovic,30,LIV,TOT,0,0,0,0,0,0,1
12,3,Ramsey,90,ARS,LEI,0,0,0,0,0,0,2
15,3,Chamberlain,14,ARS,LEI,0,0,0,0,0,0,1
16,3,Cazorla,76,ARS,LEI,0,0,0,0,0,0,2
20,3,Flamini,90,ARS,LEI,0,0,0,0,0,0,2
21,3,Özil,90,ARS,LEI,0,0,0,0,0,0,2
23,3,Sánchez,90,ARS,LEI,0,1,0,0,0,3,10
66,3,Marney,90,BUR,MUN,1,0,0,1,0,0,2
67,3,Jones,90,BUR,MUN,1,0,0,0,0,0,3
69,3,Arfield,90,BUR,MUN,1,0,0,0,0,0,3
71,3,Taylor,87,BUR,MUN,1,0,0,0,0,0,3
72,3,Reid,3,BUR,MUN,0,0,0,1,0,0,0
244,3,Nasri,62,MCI,STK,0,0,0,0,0,0,2
245,3,Silva,90,MCI,STK,0,0,0,0,0,0,2
246,3,Yaya Touré,90,MCI,STK,0,0,0,1,0,0,1
249,3,Navas,28,MCI,STK,0,0,0,0,0,0,1
250,3,Fernandinho,53,MCI,STK,0,0,0,1,0,0,0
252,3,Fernando,37,MCI,STK,0,0,0,0,0,0,1
307,3,Anita,12,NEW,CRY,0,0,0,0,0,0,1
308,3,Sissoko,90,NEW,CRY,0,0,0,0,0,0,2
309,3,Colback,90,NEW,CRY,0,0,0,0,0,0,2
311,3,Gouffran,66,NEW,CRY,0,0,0,0,0,0,2
313,3,de Jong,78,NEW,CRY,0,0,0,0,0,0,2
525,3,Cabella,90,NEW,CRY,0,0,1,0,0,0,5
563,3,Aarons,24,NEW,CRY,0,1,1,1,0,0,8
325,3,Traore,8,QPR,SUN,0,0,0,0,0,0,1
328,3,Barton,90,QPR,SUN,1,0,0,0,0,0,3
331,3,Hoilett,82,QPR,SUN,1,0,0,0,0,0,3
333,3,Phillips,90,QPR,SUN,1,0,0,0,0,0,3
334,3,Taarabt,1,QPR,SUN,0,0,0,0,0,0,1
552,3,Mutch,90,QPR,SUN,1,0,0,1,0,0,2
583,3,Fer,89,QPR,SUN,1,0,1,0,0,2,8
380,3,Carroll,7,SWA,WBA,0,0,0,0,0,0,1
381,3,Sigurdsson,90,SWA,WBA,1,0,2,0,0,2,11
460,3,Routledge,65,SWA,WBA,1,1,0,0,0,0,8
461,3,Dyer,90,SWA,WBA,1,2,0,0,0,3,16
465,3,Shelvey,83,SWA,WBA,1,0,0,0,0,0,3
471,3,Ki Sung-Yueng,90,SWA,WBA,1,0,0,1,0,0,2
537,3,Montero,25,SWA,WBA,0,0,0,0,0,0,1
507,3,Downing,90,WHU,SOU,0,0,0,0,0,0,2
508,3,Noble,90,WHU,SOU,0,1,0,0,0,2,9
509,3,Morrison,34,WHU,SOU,0,0,0,0,0,0,1
511,3,Diamé,33,WHU,SOU,0,0,0,0,0,0,1
514,3,Kouyaté,90,WHU,SOU,0,0,0,0,0,0,2
147,3,Mirallas,90,EVE,CHE,0,1,0,0,0,0,7
148,3,McCarthy,90,EVE,CHE,0,0,0,0,0,0,2
149,3,McGeady,69,EVE,CHE,0,0,1,0,0,0,5
151,3,Barry,90,EVE,CHE,0,0,0,0,0,0,2
544,3,Besic,2,EVE,CHE,0,0,0,0,0,0,1
40,3,Delph,90,AVL,HUL,0,0,0,0,0,0,2
41,3,N'Zogbia,63,AVL,HUL,1,0,0,0,0,0,3
44,3,Westwood,90,AVL,HUL,0,0,0,0,0,0,2
49,3,Grealish,16,AVL,HUL,0,0,0,0,0,0,1
51,3,Richardson,74,AVL,HUL,0,0,1,0,0,0,5
581,3,Sánchez,27,AVL,HUL,0,0,0,0,0,0,1
376,3,Dembélé,32,TOT,LIV,0,0,0,0,0,0,1
383,3,Townsend,32,TOT,LIV,0,0,0,0,0,0,1
384,3,Chadli,90,TOT,LIV,0,0,0,0,0,0,2
385,3,Capoue,90,TOT,LIV,0,0,0,0,0,0,2
386,3,Lamela,90,TOT,LIV,0,0,0,0,0,0,2
387,3,Eriksen,58,TOT,LIV,0,0,0,0,0,0,1
388,3,Bentaleb,58,TOT,LIV,0,0,0,0,0,0,1
187,3,Drinkwater,14,LEI,ARS,0,0,0,0,0,0,1
188,3,Hammond,90,LEI,ARS,0,0,0,1,0,0,1
190,3,Mahrez,63,LEI,ARS,0,0,0,0,0,0,2
192,3,King,90,LEI,ARS,0,0,0,0,0,0,2
194,3,Albrighton,27,LEI,ARS,0,0,0,1,0,0,0
244,4,Nasri,45,MCI,ARS,0,0,0,0,0,0,1
245,4,Silva,90,MCI,ARS,0,0,0,0,0,0,2
247,4,Milner,90,MCI,ARS,0,0,0,0,0,0,2
249,4,Navas,90,MCI,ARS,0,0,1,0,0,2,7
250,4,Fernandinho,76,MCI,ARS,0,0,0,1,0,0,1
551,4,Lampard,45,MCI,ARS,0,0,0,1,0,0,0
381,4,Sigurdsson,90,SWA,CHE,0,0,0,0,0,0,2
460,4,Routledge,65,SWA,CHE,0,0,0,0,0,0,2
461,4,Dyer,90,SWA,CHE,0,0,0,0,0,0,2
465,4,Shelvey,90,SWA,CHE,0,1,0,1,0,1,7
471,4,Ki Sung-Yueng,90,SWA,CHE,0,0,0,0,0,0,2
537,4,Montero,25,SWA,CHE,0,0,0,0,0,0,1
66,4,Marney,90,BUR,CRY,1,0,0,0,0,0,3
67,4,Jones,90,BUR,CRY,1,0,0,0,0,0,3
69,4,Arfield,90,BUR,CRY,1,0,0,0,0,0,1
168,4,Boyd,90,BUR,CRY,1,0,0,1,0,0,2
301,4,Tioté,45,NEW,SOU,0,0,0,1,0,0,0
307,4,Anita,45,NEW,SOU,0,0,0,0,0,0,1
308,4,Sissoko,89,NEW,SOU,0,0,0,0,0,0,2
309,4,Colback,90,NEW,SOU,0,0,0,1,0,0,1
311,4,Gouffran,90,NEW,SOU,0,0,0,0,0,0,2
312,4,Ameobi,1,NEW,SOU,0,0,0,0,0,0,1
525,4,Cabella,68,NEW,SOU,0,0,0,0,0,0,2
187,4,Drinkwater,45,LEI,STK,0,0,0,0,0,0,1
188,4,Hammond,90,LEI,STK,1,0,0,0,0,0,3
190,4,Mahrez,45,LEI,STK,0,0,0,0,0,0,1
192,4,King,45,LEI,STK,0,0,0,0,0,0,1
592,4,Cambiasso,45,LEI,STK,0,0,0,0,0,0,1
376,4,Dembélé,90,TOT,SUN,0,0,0,0,0,0,2
378,4,Lennon,5,TOT,SUN,0,0,0,0,0,0,1
384,4,Chadli,69,TOT,SUN,0,1,0,0,0,2,9
385,4,Capoue,90,TOT,SUN,0,0,0,0,0,0,2
386,4,Lamela,90,TOT,SUN,0,0,0,0,0,0,2
387,4,Eriksen,85,TOT,SUN,0,1,0,0,0,3,10
595,4,Stambouli,21,TOT,SUN,0,0,0,0,0,0,1
143,4,Osman,23,EVE,WBA,0,0,0,0,0,0,1
147,4,Mirallas,90,EVE,WBA,1,1,0,0,0,0,8
148,4,McCarthy,90,EVE,WBA,1,0,0,1,0,0,2
149,4,McGeady,87,EVE,WBA,1,0,0,0,0,0,3
151,4,Barry,90,EVE,WBA,1,0,0,0,0,0,3
544,4,Besic,3,EVE,WBA,0,0,0,1,0,0,0
40,4,Delph,90,AVL,LIV,1,0,0,0,0,0,3
41,4,N'Zogbia,19,AVL,LIV,0,0,0,0,0,0,1
44,4,Westwood,90,AVL,LIV,1,0,0,0,0,0,3
51,4,Richardson,90,AVL,LIV,1,0,0,0,0,0,3
274,4,Cleverley,85,AVL,LIV,1,0,0,0,0,0,3
581,4,Sánchez,5,AVL,LIV,0,0,0,0,0,0,1
10,4,Wilshere,90,ARS,MCI,0,1,1,0,0,3,13
12,4,Ramsey,90,ARS,MCI,0,0,1,0,0,0,5
14,4,Arteta,1,ARS,MCI,0,0,0,0,0,0,1
15,4,Chamberlain,3,ARS,MCI,0,0,0,0,0,0,1
20,4,Flamini,90,ARS,MCI,0,0,0,1,0,0,1
21,4,Özil,90,ARS,MCI,0,0,0,0,0,0,2
23,4,Sánchez,90,ARS,MCI,0,1,0,1,0,0,6
86,4,Ramires,45,CHE,SWA,0,0,1,0,0,0,4
89,4,Hazard,90,CHE,SWA,0,0,0,0,0,0,2
90,4,Oscar,90,CHE,SWA,0,0,1,0,0,0,5
