playerId,gameweek,name,minutes-played,team,opponent,clean-sheet,goals-conceded,goals-scored,assists,yellow-cards,red-cards,bonus,total
291,2,Steven Taylor,1,NEW,AVL,0,0,0,0,0,0,0,1
292,2,Coloccini,90,NEW,AVL,1,0,0,0,0,0,3,9
298,2,Dummett,90,NEW,AVL,1,0,0,0,0,0,1,7
527,2,Janmaat,90,NEW,AVL,1,0,0,0,0,0,2,8
180,2,Morgan,90,LEI,CHE,0,2,0,0,0,0,0,1
182,2,Moore,90,LEI,CHE,0,2,0,0,0,0,0,1
183,2,de Laet,90,LEI,CHE,0,2,0,0,0,0,0,1
184,2,Schlupp,90,LEI,CHE,0,2,0,0,0,0,0,1
185,2,Konchesky,90,LEI,CHE,0,2,0,0,0,0,0,1
500,2,O'Brien,90,WHU,CRY,0,1,0,0,1,0,0,1
501,2,Reid,90,WHU,CRY,0,1,0,0,1,0,0,1
504,2,Tomkins,90,WHU,CRY,0,1,0,0,1,0,0,1
506,2,Cresswell,90,WHU,CRY,0,1,0,0,0,0,0,2
207,2,Wisdom,90,WBA,SOU,1,0,0,0,0,0,2,8
478,2,Olsson,90,WBA,SOU,1,0,0,0,0,0,0,6
480,2,Dawson,90,WBA,SOU,1,0,0,0,0,0,0,6
485,2,Pocognoli,59,WBA,SOU,0,0,0,0,0,0,0,1
553,2,Davidson,31,WBA,SOU,0,0,0,0,0,0,0,1
60,2,Duff,90,BUR,SWA,0,1,0,0,1,0,0,1
61,2,Shackell,90,BUR,SWA,0,1,0,0,0,0,0,2
64,2,Mee,90,BUR,SWA,0,1,0,0,0,0,0,2
65,2,Trippier,90,BUR,SWA,0,1,0,0,0,0,0,2
6,2,Mertesacker,90,ARS,EVE,0,2,0,0,1,0,0,0
7,2,Monreal,90,ARS,EVE,0,2,0,1,0,0,2,6
295,2,Debuchy,90,ARS,EVE,0,2,0,0,0,0,0,1
345,2,Chambers,90,ARS,EVE,0,2,0,0,1,0,0,0
31,2,Baker,9,AVL,NEW,0,0,0,0,0,0,0,1
34,2,Vlaar,90,AVL,NEW,1,0,0,0,0,0,0,6
39,2,Senderos,90,AVL,NEW,1,0,0,0,1,0,0,5
539,2,Hutton,90,AVL,NEW,1,0,0,0,0,0,0,6
558,2,Cissokho,81,AVL,NEW,1,0,0,0,0,0,0,6
79,2,Cahill,90,CHE,LEI,1,0,0,0,0,0,0,6
80,2,Terry,90,CHE,LEI,1,0,0,0,0,0,0,6
81,2,Ivanovic,90,CHE,LEI,1,0,0,1,0,0,3,12
82,2,Azpilicueta,90,CHE,LEI,1,0,0,0,0,0,2,8
106,2,Ward,90,CRY,WHU,0,3,0,0,0,0,0,1
107,2,Delaney,90,CRY,WHU,0,3,0,0,0,0,0,1
201,2,Kelly,90,CRY,WHU,0,3,0,0,0,0,0,1
547,2,Hangeland,90,CRY,WHU,0,3,0,0,0,0,0,1
84,2,Bertrand,90,SOU,WBA,1,0,0,0,0,0,0,6
341,2,Fonte,90,SOU,WBA,1,0,0,0,0,0,3,9
342,2,Clyne,90,SOU,WBA,1,0,0,0,1,0,0,5
343,2,Yoshida,90,SOU,WBA,1,0,0,0,0,0,2,8
449,2,Williams,90,SWA,BUR,1,0,0,0,0,0,3,9
450,2,Taylor,90,SWA,BUR,1,0,0,0,0,0,2,8
452,2,Rangel,90,SWA,BUR,1,0,0,0,0,0,0,6
456,2,Tiendalli,1,SWA,BUR,0,0,0,0,0,0,0,1
457,2,Amat,90,SWA,BUR,1,0,0,0,0,0,0,6
132,2,Jagielka,90,EVE,ARS,0,2,0,0,0,0,0,1
134,2,Baines,90,EVE,ARS,0,2,0,0,1,0,0,0
135,2,Distin,90,EVE,ARS,0,2,0,0,0,0,0,1
137,2,Coleman,90,EVE,ARS,0,2,1,0,0,0,0,7
398,2,Shawcross,90,STK,HUL,0,1,1,0,0,0,3,11
400,2,Wilson,90,STK,HUL,0,1,0,0,0,0,1,3
402,2,Pieters,90,STK,HUL,0,1,0,0,0,0,0,2
404,2,Bardsley,90,STK,HUL,0,1,0,1,1,0,1,5
320,2,Dunne,45,QPR,TOT,0,3,0,0,0,0,0,0
322,2,Onuoha,45,QPR,TOT,0,1,0,0,0,0,0,1
529,2,Ferdinand,90,QPR,TOT,0,4,0,0,0,0,0,0
534,2,Caulker,90,QPR,TOT,0,4,0,0,0,0,0,0
557,2,Isla,90,QPR,TOT,0,4,0,0,0,0,0,0
259,2,Smalling,43,MUN,SUN,0,1,0,0,0,0,0,1
260,2,Jones,90,MUN,SUN,0,1,0,0,0,0,0,2
265,2,Keane,47,MUN,SUN,0,0,0,0,0,0,0,1
566,2,Blackett,90,MUN,SUN,0,1,0,0,0,0,0,2
157,2,Rosenior,35,HUL,STK,0,1,0,0,0,0,0,1
158,2,Chester,13,HUL,STK,0,1,0,0,0,1,0,-2
159,2,McShane,90,HUL,STK,0,1,0,0,0,0,1,3
163,2,Davies,90,HUL,STK,0,1,0,0,0,0,0,2
545,2,Robertson,90,HUL,STK,0,1,0,0,1,0,0,1
366,2,Rose,90,TOT,QPR,1,0,0,1,0,0,0,9
368,2,Kaboul,90,TOT,QPR,1,0,0,0,0,0,0,6
371,2,Vertonghen,90,TOT,QPR,1,0,0,0,0,0,0,6
548,2,Dier,90,TOT,QPR,1,0,1,0,0,0,2,14
424,2,O'Shea,90,SUN,MUN,0,1,0,0,0,0,0,2
425,2,Brown,90,SUN,MUN,0,1,0,0,0,0,0,2
541,2,van Aanholt,90,SUN,MUN,0,1,0,0,0,0,0,2
561,2,Vergini,90,SUN,MUN,0,1,0,0,0,0,0,2
202,2,Johnson,90,LIV,MCI,0,3,0,0,0,0,0,1
203,2,Skrtel,90,LIV,MCI,0,3,0,0,0,0,0,1
344,2,Lovren,90,LIV,MCI,0,3,0,0,0,0,0,1
579,2,Moreno,90,LIV,MCI,0,3,0,0,0,0,0,1
235,2,Zabaleta,90,MCI,LIV,0,1,0,0,0,0,0,0
236,2,Kompany,90,MCI,LIV,0,1,0,0,0,0,0,2
237,2,Clichy,90,MCI,LIV,0,1,0,0,0,0,0,2
241,2,Demichelis,90,MCI,LIV,0,1,0,0,0,0,0,2
260,3,Jones,90,MUN,BUR,1,0,0,0,0,0,3,9
263,3,Evans,90,MUN,BUR,1,0,0,0,0,0,2,8
566,3,Blackett,90,MUN,BUR,1,0,0,0,1,0,2,7
398,3,Shawcross,90,STK,MCI,1,0,0,0,0,0,1,7
400,3,Wilson,90,STK,MCI,1,0,0,0,0,0,1,7
402,3,Pieters,90,STK,MCI,1,0,0,1,0,0,2,11
403,3,Muniesa,11,STK,MCI,0,0,0,0,0,0,0,1
404,3,Bardsley,90,STK,MCI,1,0,0,0,1,0,0,5
106,3,Ward,90,CRY,NEW,0,3,0,0,0,0,0,1
107,3,Delaney,90,CRY,NEW,0,3,0,0,0,0,0,1
110,3,Mariappa,90,CRY,NEW,0,3,0,0,1,0,0,0
112,3,Dann,90,CRY,NEW,0,3,0,1,0,0,0,4
201,3,Kelly,90,CRY,NEW,0,3,0,0,0,0,0,1
424,3,O'Shea,90,SUN,QPR,0,1,0,0,0,0,0,2
425,3,Brown,90,SUN,QPR,0,1,0,0,0,0,0,2
541,3,van Aanholt,90,SUN,QPR,0,1,0,0,0,0,0,2
561,3,Vergini,81,SUN,QPR,0,1,0,0,0,0,0,2
207,3,Wisdom,90,WBA,SWA,0,3,0,0,0,0,0,1
478,3,Olsson,90,WBA,SWA,0,3,0,0,0,0,0,1
480,3,Dawson,90,WBA,SWA,0,3,0,0,0,0,0,1
553,3,Davidson,71,WBA,SWA,0,3,0,0,0,0,0,1
554,3,Gamboa,19,WBA,SWA,0,0,0,0,0,0,0,1
84,3,Bertrand,90,SOU,WHU,0,1,0,0,0,0,0,2
341,3,Fonte,90,SOU,WHU,0,1,0,0,0,0,0,2
342,3,Clyne,90,SOU,WHU,0,1,0,1,0,0,0,5
343,3,Yoshida,90,SOU,WHU,0,1,0,0,0,0,0,2
79,3,Cahill,90,CHE,EVE,0,3,0,0,0,0,0,1
80,3,Terry,90,CHE,EVE,0,3,0,0,0,0,0,1
81,3,Ivanovic,90,CHE,EVE,0,3,1,0,0,0,0,7
82,3,Azpilicueta,90,CHE,EVE,0,3,0,0,0,0,0,1
528,3,Filipe Luis,8,CHE,EVE,0,0,0,0,0,0,0,1
157,3,Rosenior,45,HUL,AVL,0,0,0,0,0,0,0,1
159,3,McShane,90,HUL,AVL,0,2,0,0,0,0,0,1
163,3,Davies,45,HUL,AVL,0,2,0,0,1,0,0,-1
365,3,Dawson,90,HUL,AVL,0,2,0,0,0,0,0,1
545,3,Robertson,90,HUL,AVL,0,2,0,0,0,0,0,1
205,3,José Enrique,5,LIV,TOT,0,0,0,0,0,0,0,1
211,3,Sakho,90,LIV,TOT,1,0,0,0,0,0,0,6
344,3,Lovren,90,LIV,TOT,1,0,0,0,0,0,0,6
550,3,Manquillo,90,LIV,TOT,1,0,0,0,1,0,0,5
579,3,Moreno,90,LIV,TOT,1,0,1,0,1,0,2,13
2,3,Koscielny,25,ARS,LEI,0,1,0,0,0,0,0,1
6,3,Mertesacker,90,ARS,LEI,0,1,0,0,0,0,0,2
7,3,Monreal,90,ARS,LEI,0,1,0,0,0,0,0,2
295,3,Debuchy,90,ARS,LEI,0,1,0,0,0,0,0,2
345,3,Chambers,65,ARS,LEI,1,0,0,0,0,0,2,8
60,3,Duff,90,BUR,MUN,1,0,0,0,0,0,2,8
61,3,Shackell,90,BUR,MUN,1,0,0,0,0,0,0,6
64,3,Mee,90,BUR,MUN,1,0,0,0,0,0,0,6
65,3,Trippier,90,BUR,MUN,1,0,0,0,0,0,0,6
233,3,Kolarov,90,MCI,STK,0,1,0,0,0,0,0,2
236,3,Kompany,90,MCI,STK,0,1,0,0,0,0,0,2
241,3,Demichelis,90,MCI,STK,0,1,0,0,0,0,0,2
242,3,Sagna,90,MCI,STK,0,1,0,0,0,0,0,2
290,3,Williamson,90,NEW,CRY,0,3,1,0,0,0,2,9
292,3,Coloccini,90,NEW,CRY,0,3,0,0,0,0,0,1
297,3,Haidara,90,NEW,CRY,0,3,0,0,0,0,0,1
527,3,Janmaat,78,NEW,CRY,0,2,1,0,0,0,2,9
321,3,Hill,90,QPR,SUN,1,0,0,0,0,0,0,6
529,3,Ferdinand,90,QPR,SUN,1,0,0,0,0,0,0,6
534,3,Caulker,90,QPR,SUN,1,0,0,0,0,0,0,6
557,3,Isla,90,QPR,SUN,1,0,0,0,0,0,0,6
449,3,Williams,90,SWA,WBA,1,0,0,0,0,0,1,7
450,3,Taylor,90,SWA,WBA,1,0,0,0,0,0,0,6
452,3,Rangel,90,SWA,WBA,1,0,0,0,0,0,0,6
457,3,Amat,90,SWA,WBA,1,0,0,0,0,0,0,6
500,3,O'Brien,90,WHU,SOU,0,3,0,0,1,0,0,0
501,3,Reid,90,WHU,SOU,0,3,0,0,0,0,0,1
504,3,Tomkins,90,WHU,SOU,0,3,0,0,0,0,0,1
506,3,Cresswell,90,WHU,SOU,0,3,0,0,1,0,0,0
132,3,Jagielka,90,EVE,CHE,0,6,0,0,0,0,0,-1
134,3,Baines,90,EVE,CHE,0,6,0,1,0,0,0,2
135,3,Distin,90,EVE,CHE,0,6,0,0,0,0,0,-1
137,3,Coleman,90,EVE,CHE,0,6,0,1,0,0,0,0
34,3,Vlaar,90,AVL,HUL,0,1,0,0,0,0,0,2
39,3,Senderos,90,AVL,HUL,0,1,0,0,0,0,0,2
539,3,Hutton,90,AVL,HUL,0,1,0,0,0,0,0,2
558,3,Cissokho,90,AVL,HUL,0,1,0,0,0,0,0,2
366,3,Rose,71,TOT,LIV,0,3,0,0,0,0,0,1
368,3,Kaboul,90,TOT,LIV,0,3,0,0,0,0,0,1
371,3,Vertonghen,90,TOT,LIV,0,3,0,0,0,0,0,1
455,3,Davies,19,TOT,LIV,0,0,0,0,0,0,0,1
548,3,Dier,90,TOT,LIV,0,3,0,0,0,0,0,1
180,3,Morgan,90,LEI,ARS,0,1,0,0,0,0,0,2
182,3,Moore,90,LEI,ARS,0,1,0,0,1,0,0,1
183,3,de Laet,90,LEI,ARS,0,1,0,0,0,0,0,2
184,3,Schlupp,69,LEI,ARS,0,1,0,1,0,0,0,5
185,3,Konchesky,90,LEI,ARS,0,1,0,0,0,0,0,2
233,4,Kolarov,14,MCI,ARS,0,0,0,1,0,0,0,4
235,4,Zabaleta,90,MCI,ARS,0,2,0,0,1,0,0,0
236,4,Kompany,90,MCI,ARS,0,2,0,0,0,0,0,1
237,4,Clichy,90,MCI,ARS,0,2,0,0,0,0,0,1
241,4,Demichelis,90,MCI,ARS,0,2,1,0,0,0,0,7
449,4,Williams,90,SWA,CHE,0,4,0,0,0,0,0,0
450,4,Taylor,90,SWA,CHE,0,4,0,1,1,0,0,2
452,4,Rangel,90,SWA,CHE,0,4,0,0,0,0,0,0
457,4,Amat,45,SWA,CHE,0,1,0,0,1,0,0,0
584,4,Fernández,45,SWA,CHE,0,3,0,0,0,0,0,0
60,4,Duff,90,BUR,CRY,1,0,0,0,0,0,2,8
61,4,Shackell,90,BUR,CRY,1,0,0,0,0,0,0,6
64,4,Mee,90,BUR,CRY,1,0,0,0,0,0,0,6
65,4,Trippier,90,BUR,CRY,1,0,0,0,0,0,0,6
290,4,Williamson,90,NEW,SOU,0,4,0,0,0,0,0,0
292,4,Coloccini,90,NEW,SOU,0,4,0,0,0,0,0,0
297,4,Haidara,90,NEW,SOU,0,4,0,0,0,0,0,0
527,4,Janmaat,90,NEW,SOU,0,4,0,0,0,0,0,0
180,4,Morgan,90,LEI,STK,1,0,0,0,0,0,0,6
182,4,Moore,90,LEI,STK,1,0,0,0,0,0,0,6
183,4,de Laet,90,LEI,STK,1,0,0,0,0,0,0,6
184,4,Schlupp,75,LEI,STK,1,0,0,0,0,0,0,6
185,4,Konchesky,90,LEI,STK,1,0,0,1,0,0,2,11
366,4,Rose,90,TOT,SUN,0,2,0,0,0,0,0,1
368,4,Kaboul,90,TOT,SUN,0,2,0,0,0,0,0,1
372,4,Chiriches,90,TOT,SUN,0,2,0,0,0,0,0,1
548,4,Dier,90,TOT,SUN,0,2,0,0,1,0,0,0
132,4,Jagielka,90,EVE,WBA,1,0,0,0,0,0,2,8
134,4,Baines,90,EVE,WBA,1,0,0,1,0,0,3,12
137,4,Coleman,90,EVE,WBA,1,0,0,0,0,0,0,6
139,4,Stones,90,EVE,WBA,1,0,0,0,0,0,2,8
31,4,Baker,90,AVL,LIV,1,0,0,0,0,0,2,8
39,4,Senderos,90,AVL,LIV,1,0,0,0,0,0,0,6
539,4,Hutton,90,AVL,LIV,1,0,0,0,1,0,0,5
558,4,Cissokho,90,AVL,LIV,1,0,0,0,0,0,0,6
2,4,Koscielny,90,ARS,MCI,0,2,0,0,0,0,0,1
6,4,Mertesacker,90,ARS,MCI,0,2,0,0,0,0,0,1
7,4,Monreal,90,ARS,MCI,0,2,0,0,1,0,0,0
295,4,Debuchy,80,ARS,MCI,0,1,0,0,0,0,0,2
345,4,Chambers,10,ARS,MCI,0,1,0,0,0,0,0,1
79,4,Cahill,90,CHE,SWA,0,2,0,0,0,0,0,1
80,4,Terry,90,CHE,SWA,0,2,0,0,0,0,0,-1
81,4,Ivanovic,90,CHE,SWA,0,2,0,0,0,0,0,1
82,4,Azpilicueta,90,CHE,SWA,0,2,0,0,0,0,0,1
106,4,Ward,90,CRY,BUR,1,0,0,0,0,0,0,6
107,4,Delaney,90,CRY,BUR,1,0,0,0,0,0,1,7
110,4,Mariappa,90,CRY,BUR,1,0,0,0,0,0,0,6
112,4,Dann,90,CRY,BUR,1,0,0,0,0,0,0,6
84,4,Bertrand,90,SOU,NEW,1,0,0,1,0,0,2,11
341,4,Fonte,90,SOU,NEW,1,0,0,0,0,0,0,6
342,4,Clyne,90,SOU,NEW,1,0,0,0,0,0,0,6
601,4,Alderweireld,90,SOU,NEW,1,0,0,0,0,0,0,6
398,4,Shawcross,90,STK,LEI,0,1,0,0,0,0,0,2
400,4,Wilson,90,STK,LEI,0,1,0,0,0,0,0,2
402,4,Pieters,83,STK,LEI,0,1,0,0,1,0,0,1
403,4,Muniesa,7,STK,LEI,0,0,0,0,0,0,0,1
404,4,Bardsley,90,STK,LEI,0,1,0,0,0,0,0,2
424,4,O'Shea,90,SUN,TOT,0,2,0,0,0,0,0,1
425,4,Brown,90,SUN,TOT,0,2,0,0,1,0,0,0
541,4,van Aanholt,90,SUN,TOT,0,2,0,0,1,0,0,0
561,4,Vergini,90,SUN,TOT,0,2,0,0,1,0,0,0
207,4,Wisdom,90,WBA,EVE,0,2,0,0,1,0,0,0
478,4,Olsson,90,WBA,EVE,0,2,0,0,0,0,0,1
480,4,Dawson,90,WBA,EVE,0,2,0,0,0,0,0,1
485,4,Pocognoli,76,WBA,EVE,0,2,0,0,0,0,0,1
554,4,Gamboa,14,WBA,EVE,0,0,0,0,0,0,0,1
211,4,Sakho,90,LIV,AVL,0,1,0,0,0,0,0,2
344,4,Lovren,90,LIV,AVL,0,1,0,0,0,0,0,2
550,4,Manquillo,90,LIV,AVL,0,1,0,0,0,0,1,3
579,4,Moreno,90,LIV,AVL,0,1,0,0,1,0,0,1
321,4,Hill,45,QPR,MUN,0,3,0,0,0,0,0,0
529,4,Ferdinand,90,QPR,MUN,0,4,0,0,0,0,0,0
534,4,Caulker,90,QPR,MUN,0,4,0,0,0,0,0,0
557,4,Isla,90,QPR,MUN,0,4,0,0,0,0,0,0
261,4,Rafael,66,MUN,QPR,1,0,0,0,0,0,0,6
263,4,Evans,90,MUN,QPR,1,0,0,0,0,0,0,6
566,4,Blackett,90,MUN,QPR,1,0,0,0,0,0,0,6
582,4,Rojo,90,MUN,QPR,1,0,0,0,0,0,0,6
5,4,Jenkinson,15,WHU,HUL,0,0,0,0,0,0,0,1
501,4,Reid,90,WHU,HUL,0,2,0,0,1,0,0,0
502,4,Demel,75,WHU,HUL,0,2,0,0,0,0,0,1
504,4,Tomkins,90,WHU,HUL,0,2,0,0,0,0,0,1
506,4,Cresswell,90,WHU,HUL,0,2,0,0,0,0,0,1
163,4,Davies,90,HUL,WHU,0,2,0,0,0,0,0,-1
365,4,Dawson,90,HUL,WHU,0,2,0,0,0,0,0,1
545,4,Robertson,90,HUL,WHU,0,2,0,0,1,0,0,0
398,5,Shawcross,90,STK,QPR,0,2,0,0,1,0,0,0
400,5,Wilson,90,STK,QPR,0,2,0,0,0,0,0,1
402,5,Pieters,90,STK,QPR,0,2,0,0,1,0,0,0
404,5,Bardsley,90,STK,QPR,0,2,0,0,0,0,0,1
2,5,Koscielny,90,ARS,AVL,1,0,0,0,0,0,0,6
4,5,Gibbs,90,ARS,AVL,1,0,0,1,0,0,1,10
6,5,Mertesacker,90,ARS,AVL,1,0,0,0,0,0,0,6
345,5,Chambers,90,ARS,AVL,1,0,0,0,1,0,0,5
424,5,O'Shea,90,SUN,BUR,1,0,0,0,1,0,0,5
425,5,Brown,90,SUN,BUR,1,0,0,0,0,0,3,9
541,5,van Aanholt,90,SUN,BUR,1,0,0,0,0,0,0,6
561,5,Vergini,90,SUN,BUR,1,0,0,0,0,0,0,6
157,5,Rosenior,3,HUL,NEW,0,0,0,0,0,0,0,1
163,5,Davies,90,HUL,NEW,0,2,0,0,0,0,0,1
365,5,Dawson,90,HUL,NEW,0,2,0,0,0,0,0,1
545,5,Robertson,87,HUL,NEW,0,2,0,0,1,0,0,0
84,5,Bertrand,90,SOU,SWA,1,0,0,0,1,0,0,5
341,5,Fonte,90,SOU,SWA,1,0,0,0,1,0,2,7
342,5,Clyne,90,SOU,SWA,1,0,0,0,0,0,2,8
343,5,Yoshida,45,SOU,SWA,0,0,0,0,1,0,0,0
569,5,Gardos,45,SOU,SWA,0,0,0,0,0,0,0,1
203,5,Skrtel,90,LIV,WHU,0,3,0,0,0,0,0,1
211,5,Sakho,69,LIV,WHU,0,1,0,0,0,0,0,2
344,5,Lovren,90,LIV,WHU,0,3,0,0,0,0,0,1
550,5,Manquillo,21,LIV,WHU,0,2,0,0,0,0,0,0
579,5,Moreno,90,LIV,WHU,0,3,0,0,0,0,0,1
529,5,Ferdinand,90,QPR,STK,0,2,0,0,0,0,0,1
534,5,Caulker,90,QPR,STK,0,2,1,0,0,0,2,9
557,5,Isla,90,QPR,STK,0,2,0,0,0,0,0,1
32,5,Clark,90,AVL,ARS,0,3,0,0,1,0,0,0
39,5,Senderos,90,AVL,ARS,0,3,0,0,0,0,0,1
539,5,Hutton,90,AVL,ARS,0,3,0,0,0,0,0,1
558,5,Cissokho,90,AVL,ARS,0,3,0,0,0,0,0,-1
60,5,Duff,90,BUR,SUN,1,0,0,0,0,0,0,6
61,5,Shackell,90,BUR,SUN,1,0,0,0,0,0,2,8
64,5,Mee,90,BUR,SUN,1,0,0,0,0,0,0,6
65,5,Trippier,90,BUR,SUN,1,0,0,0,0,0,2,8
290,5,Williamson,90,NEW,HUL,0,2,0,0,0,0,0,1
292,5,Coloccini,90,NEW,HUL,0,2,0,0,1,0,0,0
298,5,Dummett,90,NEW,HUL,0,2,0,0,0,0,0,1
527,5,Janmaat,90,NEW,HUL,0,2,0,0,0,0,0,1
449,5,Williams,90,SWA,SOU,0,1,0,0,0,0,0,2
450,5,Taylor,90,SWA,SOU,0,1,0,0,0,0,0,2
452,5,Rangel,90,SWA,SOU,0,1,0,0,0,0,0,2
584,5,Fernández,90,SWA,SOU,0,1,0,0,0,0,0,2
5,5,Jenkinson,30,WHU,LIV,0,0,0,0,1,0,0,0
